Table: Thermal conductivity [L]
Temperature {K} 	Pressure {kPa} 	Thermal conductivity {W/m/K} 	Uncertainty {W/m/K} 
223	1400	0.1597	0.0015
223	1600	0.1599	0.0015
223	1800	0.1600	0.0015
223	2000	0.1602	0.0015
223	2200	0.1603	0.0015
223	2400	0.1605	0.0015
223	2600	0.1606	0.0015
223	2800	0.1608	0.0015
223	3000	0.1609	0.0015
223	3200	0.1611	0.0015
223	3400	0.1612	0.0015
223	3600	0.1614	0.0015
223	3800	0.1615	0.0015
223	4000	0.1617	0.0015
223	4200	0.1618	0.0015
223	4400	0.1619	0.0015
223	4600	0.1621	0.0015
223	4800	0.1622	0.0015
223	5000	0.1624	0.0015
223	5200	0.1625	0.0015
223	5400	0.1627	0.0015
223	5600	0.1628	0.0015
223	5800	0.1630	0.0015
223	6000	0.1631	0.0015
223	6200	0.1633	0.0015
223	6400	0.1634	0.0015
223	6600	0.1635	0.0015
223	6800	0.1637	0.0015
223	7000	0.1638	0.0015
223	7200	0.1640	0.0015
223	7400	0.1641	0.0014
223	7600	0.1643	0.0014
223	7800	0.1644	0.0014
223	8000	0.1645	0.0014
223	8200	0.1647	0.0014
223	8400	0.1648	0.0014
223	8600	0.1650	0.0014
223	8800	0.1651	0.0014
223	9000	0.1652	0.0014
223	9200	0.1654	0.0014
223	9400	0.1655	0.0014
223	9600	0.1656	0.0014
223	9800	0.1658	0.0014
223	10000	0.1659	0.0014
224	800	0.1581	0.0015
224	1000	0.1583	0.0015
224	1200	0.1585	0.0015
224	1400	0.1586	0.0015
224	1600	0.1588	0.0015
224	1800	0.1589	0.0015
224	2000	0.1591	0.0015
224	2200	0.1592	0.0015
224	2400	0.1594	0.0015
224	2600	0.1595	0.0015
224	2800	0.1597	0.0015
224	3000	0.1598	0.0015
224	3200	0.1600	0.0015
224	3400	0.1601	0.0015
224	3600	0.1603	0.0015
224	3800	0.1604	0.0015
224	4000	0.1606	0.0015
224	4200	0.1607	0.0015
224	4400	0.1609	0.0015
224	4600	0.1610	0.0015
224	4800	0.1612	0.0014
224	5000	0.1613	0.0014
224	5200	0.1615	0.0014
224	5400	0.1616	0.0014
224	5600	0.1618	0.0014
224	5800	0.1619	0.0014
224	6000	0.1621	0.0014
224	6200	0.1622	0.0014
224	6400	0.1624	0.0014
224	6600	0.1625	0.0014
224	6800	0.1626	0.0014
224	7000	0.1628	0.0014
224	7200	0.1629	0.0014
224	7400	0.1631	0.0014
224	7600	0.1632	0.0014
224	7800	0.1634	0.0014
224	8000	0.1635	0.0014
224	8200	0.1636	0.0014
224	8400	0.1638	0.0014
224	8600	0.1639	0.0014
224	8800	0.1641	0.0014
224	9000	0.1642	0.0014
224	9200	0.1643	0.0014
224	9400	0.1645	0.0014
224	9600	0.1646	0.0014
224	9800	0.1648	0.0014
224	10000	0.1649	0.0014
225	800	0.1571	0.0015
225	1000	0.1572	0.0015
225	1200	0.1574	0.0015
225	1400	0.1575	0.0015
225	1600	0.1577	0.0015
225	1800	0.1578	0.0015
225	2000	0.1580	0.0015
225	2200	0.1582	0.0015
225	2400	0.1583	0.0015
225	2600	0.1585	0.0014
225	2800	0.1586	0.0014
225	3000	0.1588	0.0014
225	3200	0.1589	0.0014
225	3400	0.1591	0.0014
225	3600	0.1592	0.0014
225	3800	0.1594	0.0014
225	4000	0.1595	0.0014
225	4200	0.1597	0.0014
225	4400	0.1598	0.0014
225	4600	0.1600	0.0014
225	4800	0.1601	0.0014
225	5000	0.1603	0.0014
225	5200	0.1604	0.0014
225	5400	0.1606	0.0014
225	5600	0.1607	0.0014
225	5800	0.1609	0.0014
225	6000	0.1610	0.0014
225	6200	0.1612	0.0014
225	6400	0.1613	0.0014
225	6600	0.1615	0.0014
225	6800	0.1616	0.0014
225	7000	0.1617	0.0014
225	7200	0.1619	0.0014
225	7400	0.1620	0.0014
225	7600	0.1622	0.0014
225	7800	0.1623	0.0014
225	8000	0.1625	0.0014
225	8200	0.1626	0.0014
225	8400	0.1628	0.0014
225	8600	0.1629	0.0014
225	8800	0.1630	0.0014
225	9000	0.1632	0.0014
225	9200	0.1633	0.0014
225	9400	0.1635	0.0014
225	9600	0.1636	0.0014
225	9800	0.1637	0.0014
225	10000	0.1639	0.0014
226	800	0.1560	0.0015
226	1000	0.1561	0.0014
226	1200	0.1563	0.0014
226	1400	0.1564	0.0014
226	1600	0.1566	0.0014
226	1800	0.1568	0.0014
226	2000	0.1569	0.0014
226	2200	0.1571	0.0014
226	2400	0.1572	0.0014
226	2600	0.1574	0.0014
226	2800	0.1575	0.0014
226	3000	0.1577	0.0014
226	3200	0.1578	0.0014
226	3400	0.1580	0.0014
226	3600	0.1582	0.0014
226	3800	0.1583	0.0014
226	4000	0.1585	0.0014
226	4200	0.1586	0.0014
226	4400	0.1588	0.0014
226	4600	0.1589	0.0014
226	4800	0.1591	0.0014
226	5000	0.1592	0.0014
226	5200	0.1594	0.0014
226	5400	0.1595	0.0014
226	5600	0.1597	0.0014
226	5800	0.1598	0.0014
226	6000	0.1600	0.0014
226	6200	0.1601	0.0014
226	6400	0.1603	0.0014
226	6600	0.1604	0.0014
226	6800	0.1606	0.0014
226	7000	0.1607	0.0014
226	7200	0.1609	0.0014
226	7400	0.1610	0.0014
226	7600	0.1611	0.0014
226	7800	0.1613	0.0014
226	8000	0.1614	0.0014
226	8200	0.1616	0.0014
226	8400	0.1617	0.0014
226	8600	0.1619	0.0014
226	8800	0.1620	0.0014
226	9000	0.1622	0.0014
226	9200	0.1623	0.0014
226	9400	0.1624	0.0014
226	9600	0.1626	0.0014
226	9800	0.1627	0.0014
226	10000	0.1629	0.0014
227	800	0.1549	0.0014
227	1000	0.1550	0.0014
227	1200	0.1552	0.0014
227	1400	0.1553	0.0014
227	1600	0.1555	0.0014
227	1800	0.1557	0.0014
227	2000	0.1558	0.0014
227	2200	0.1560	0.0014
227	2400	0.1561	0.0014
227	2600	0.1563	0.0014
227	2800	0.1565	0.0014
227	3000	0.1566	0.0014
227	3200	0.1568	0.0014
227	3400	0.1569	0.0014
227	3600	0.1571	0.0014
227	3800	0.1572	0.0014
227	4000	0.1574	0.0014
227	4200	0.1576	0.0014
227	4400	0.1577	0.0014
227	4600	0.1579	0.0014
227	4800	0.1580	0.0014
227	5000	0.1582	0.0014
227	5200	0.1583	0.0014
227	5400	0.1585	0.0014
227	5600	0.1586	0.0014
227	5800	0.1588	0.0014
227	6000	0.1589	0.0014
227	6200	0.1591	0.0014
227	6400	0.1592	0.0014
227	6600	0.1594	0.0014
227	6800	0.1595	0.0014
227	7000	0.1597	0.0014
227	7200	0.1598	0.0014
227	7400	0.1600	0.0013
227	7600	0.1601	0.0013
227	7800	0.1603	0.0013
227	8000	0.1604	0.0013
227	8200	0.1606	0.0013
227	8400	0.1607	0.0013
227	8600	0.1608	0.0013
227	8800	0.1610	0.0013
227	9000	0.1611	0.0013
227	9200	0.1613	0.0013
227	9400	0.1614	0.0013
227	9600	0.1616	0.0013
227	9800	0.1617	0.0013
227	10000	0.1618	0.0013
228	800	0.1538	0.0014
228	1000	0.1539	0.0014
228	1200	0.1541	0.0014
228	1400	0.1543	0.0014
228	1600	0.1544	0.0014
228	1800	0.1546	0.0014
228	2000	0.1547	0.0014
228	2200	0.1549	0.0014
228	2400	0.1551	0.0014
228	2600	0.1552	0.0014
228	2800	0.1554	0.0014
228	3000	0.1555	0.0014
228	3200	0.1557	0.0014
228	3400	0.1559	0.0014
228	3600	0.1560	0.0014
228	3800	0.1562	0.0014
228	4000	0.1563	0.0014
228	4200	0.1565	0.0014
228	4400	0.1567	0.0014
228	4600	0.1568	0.0014
228	4800	0.1570	0.0014
228	5000	0.1571	0.0013
228	5200	0.1573	0.0013
228	5400	0.1574	0.0013
228	5600	0.1576	0.0013
228	5800	0.1577	0.0013
228	6000	0.1579	0.0013
228	6200	0.1580	0.0013
228	6400	0.1582	0.0013
228	6600	0.1583	0.0013
228	6800	0.1585	0.0013
228	7000	0.1586	0.0013
228	7200	0.1588	0.0013
228	7400	0.1589	0.0013
228	7600	0.1591	0.0013
228	7800	0.1592	0.0013
228	8000	0.1594	0.0013
228	8200	0.1595	0.0013
228	8400	0.1597	0.0013
228	8600	0.1598	0.0013
228	8800	0.1600	0.0013
228	9000	0.1601	0.0013
228	9200	0.1603	0.0013
228	9400	0.1604	0.0013
228	9600	0.1605	0.0013
228	9800	0.1607	0.0013
228	10000	0.1608	0.0013
229	1000	0.1528	0.0014
229	1200	0.1530	0.0014
229	1400	0.1532	0.0014
229	1600	0.1533	0.0014
229	1800	0.1535	0.0014
229	2000	0.1537	0.0014
229	2200	0.1538	0.0014
229	2400	0.1540	0.0014
229	2600	0.1542	0.0014
229	2800	0.1543	0.0014
229	3000	0.1545	0.0013
229	3200	0.1546	0.0013
229	3400	0.1548	0.0013
229	3600	0.1550	0.0013
229	3800	0.1551	0.0013
229	4000	0.1553	0.0013
229	4200	0.1554	0.0013
229	4400	0.1556	0.0013
229	4600	0.1557	0.0013
229	4800	0.1559	0.0013
229	5000	0.1561	0.0013
229	5200	0.1562	0.0013
229	5400	0.1564	0.0013
229	5600	0.1565	0.0013
229	5800	0.1567	0.0013
229	6000	0.1568	0.0013
229	6200	0.1570	0.0013
229	6400	0.1571	0.0013
229	6600	0.1573	0.0013
229	6800	0.1574	0.0013
229	7000	0.1576	0.0013
229	7200	0.1577	0.0013
229	7400	0.1579	0.0013
229	7600	0.1580	0.0013
229	7800	0.1582	0.0013
229	8000	0.1583	0.0013
229	8200	0.1585	0.0013
229	8400	0.1586	0.0013
229	8600	0.1588	0.0013
229	8800	0.1589	0.0013
229	9000	0.1591	0.0013
229	9200	0.1592	0.0013
229	9400	0.1594	0.0013
229	9600	0.1595	0.0013
229	9800	0.1597	0.0013
229	10000	0.1598	0.0013
230	1000	0.1517	0.0014
230	1200	0.1519	0.0014
230	1400	0.1521	0.0013
230	1600	0.1523	0.0013
230	1800	0.1524	0.0013
230	2000	0.1526	0.0013
230	2200	0.1527	0.0013
230	2400	0.1529	0.0013
230	2600	0.1531	0.0013
230	2800	0.1532	0.0013
230	3000	0.1534	0.0013
230	3200	0.1536	0.0013
230	3400	0.1537	0.0013
230	3600	0.1539	0.0013
230	3800	0.1541	0.0013
230	4000	0.1542	0.0013
230	4200	0.1544	0.0013
230	4400	0.1545	0.0013
230	4600	0.1547	0.0013
230	4800	0.1548	0.0013
230	5000	0.1550	0.0013
230	5200	0.1552	0.0013
230	5400	0.1553	0.0013
230	5600	0.1555	0.0013
230	5800	0.1556	0.0013
230	6000	0.1558	0.0013
230	6200	0.1559	0.0013
230	6400	0.1561	0.0013
230	6600	0.1563	0.0013
230	6800	0.1564	0.0013
230	7000	0.1566	0.0013
230	7200	0.1567	0.0013
230	7400	0.1569	0.0013
230	7600	0.1570	0.0013
230	7800	0.1572	0.0013
230	8000	0.1573	0.0013
230	8200	0.1575	0.0013
230	8400	0.1576	0.0013
230	8600	0.1578	0.0013
230	8800	0.1579	0.0013
230	9000	0.1581	0.0013
230	9200	0.1582	0.0013
230	9400	0.1584	0.0013
230	9600	0.1585	0.0013
230	9800	0.1587	0.0013
230	10000	0.1588	0.0013
231	1000	0.1507	0.0013
231	1200	0.1508	0.0013
231	1400	0.1510	0.0013
231	1600	0.1512	0.0013
231	1800	0.1513	0.0013
231	2000	0.1515	0.0013
231	2200	0.1517	0.0013
231	2400	0.1518	0.0013
231	2600	0.1520	0.0013
231	2800	0.1522	0.0013
231	3000	0.1523	0.0013
231	3200	0.1525	0.0013
231	3400	0.1527	0.0013
231	3600	0.1528	0.0013
231	3800	0.1530	0.0013
231	4000	0.1531	0.0013
231	4200	0.1533	0.0013
231	4400	0.1535	0.0013
231	4600	0.1536	0.0013
231	4800	0.1538	0.0013
231	5000	0.1540	0.0013
231	5200	0.1541	0.0013
231	5400	0.1543	0.0013
231	5600	0.1544	0.0013
231	5800	0.1546	0.0013
231	6000	0.1547	0.0013
231	6200	0.1549	0.0013
231	6400	0.1551	0.0013
231	6600	0.1552	0.0013
231	6800	0.1554	0.0013
231	7000	0.1555	0.0013
231	7200	0.1557	0.0013
231	7400	0.1558	0.0013
231	7600	0.1560	0.0013
231	7800	0.1561	0.0012
231	8000	0.1563	0.0012
231	8200	0.1564	0.0012
231	8400	0.1566	0.0012
231	8600	0.1567	0.0012
231	8800	0.1569	0.0012
231	9000	0.1570	0.0012
231	9200	0.1572	0.0012
231	9400	0.1573	0.0012
231	9600	0.1575	0.0012
231	9800	0.1576	0.0012
231	10000	0.1578	0.0012
232	1000	0.1496	0.0013
232	1200	0.1497	0.0013
232	1400	0.1499	0.0013
232	1600	0.1501	0.0013
232	1800	0.1502	0.0013
232	2000	0.1504	0.0013
232	2200	0.1506	0.0013
232	2400	0.1508	0.0013
232	2600	0.1509	0.0013
